transaction_id,student_number,student_name,department_code,department_name,loan_date,book_isbn,book_title,book_author,book_category
TX000810,ST00134,Mahasiswa_134,MI,Manajemen Informatika,2025-07-04,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000811,ST00011,Mahasiswa_011,MI,Manajemen Informatika,2025-07-30,978-1006,Statistika Terapan,F. Lestari,Math
TX000812,ST00296,Mahasiswa_296,SI,Sistem Informasi,2025-10-22,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000812,ST00296,Mahasiswa_296,SI,Sistem Informasi,2025-10-22,978-1006,Statistika Terapan,F. Lestari,Math
TX000813,ST00345,Mahasiswa_345,MI,Manajemen Informatika,2025-09-19,978-1008,Pemrograman Web,H. Pratama,Web
TX000813,ST00345,Mahasiswa_345,MI,Manajemen Informatika,2025-09-19,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000813,ST00345,Mahasiswa_345,MI,Manajemen Informatika,2025-09-19,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000813,ST00345,Mahasiswa_345,MI,Manajemen Informatika,2025-09-19,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000814,ST00238,Mahasiswa_238,MI,Manajemen Informatika,2025-11-20,978-1003,Python untuk Data,C. Putra,Programming
TX000814,ST00238,Mahasiswa_238,MI,Manajemen Informatika,2025-11-20,978-1006,Statistika Terapan,F. Lestari,Math
TX000815,ST00324,Mahasiswa_324,TE,Teknik Elektro,2025-11-10,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000815,ST00324,Mahasiswa_324,TE,Teknik Elektro,2025-11-10,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000815,ST00324,Mahasiswa_324,TE,Teknik Elektro,2025-11-10,978-1003,Python untuk Data,C. Putra,Programming
TX000815,ST00324,Mahasiswa_324,TE,Teknik Elektro,2025-11-10,978-1008,Pemrograman Web,H. Pratama,Web
TX000816,ST00161,Mahasiswa_161,SI,Sistem Informasi,2025-06-12,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000816,ST00161,Mahasiswa_161,SI,Sistem Informasi,2025-06-12,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000816,ST00161,Mahasiswa_161,SI,Sistem Informasi,2025-06-12,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000817,ST00400,Mahasiswa_400,TE,Teknik Elektro,2026-03-18,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000817,ST00400,Mahasiswa_400,TE,Teknik Elektro,2026-03-18,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000817,ST00400,Mahasiswa_400,TE,Teknik Elektro,2026-03-18,978-1008,Pemrograman Web,H. Pratama,Web
TX000818,ST00086,Mahasiswa_086,TE,Teknik Elektro,2025-04-05,978-1003,Python untuk Data,C. Putra,Programming
TX000819,ST00339,Mahasiswa_339,SI,Sistem Informasi,2025-05-09,978-1004,Basis Data Dasar,D. Sari,Database
TX000820,ST00204,Mahasiswa_204,SI,Sistem Informasi,2025-02-22,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000821,ST00281,Mahasiswa_281,TE,Teknik Elektro,2025-01-28,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000822,ST00054,Mahasiswa_054,TI,Teknik Informatika,2025-05-15,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000822,ST00054,Mahasiswa_054,TI,Teknik Informatika,2025-05-15,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000823,ST00118,Mahasiswa_118,MI,Manajemen Informatika,2025-05-07,978-1008,Pemrograman Web,H. Pratama,Web
TX000823,ST00118,Mahasiswa_118,MI,Manajemen Informatika,2025-05-07,978-1003,Python untuk Data,C. Putra,Programming
TX000823,ST00118,Mahasiswa_118,MI,Manajemen Informatika,2025-05-07,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000824,ST00015,Mahasiswa_015,SI,Sistem Informasi,2025-01-18,978-1006,Statistika Terapan,F. Lestari,Math
TX000824,ST00015,Mahasiswa_015,SI,Sistem Informasi,2025-01-18,978-1008,Pemrograman Web,H. Pratama,Web
TX000824,ST00015,Mahasiswa_015,SI,Sistem Informasi,2025-01-18,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000825,ST00281,Mahasiswa_281,MI,Manajemen Informatika,2025-08-16,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000825,ST00281,Mahasiswa_281,MI,Manajemen Informatika,2025-08-16,978-1003,Python untuk Data,C. Putra,Programming
TX000826,ST00324,Mahasiswa_324,TE,Teknik Elektro,2026-01-19,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000826,ST00324,Mahasiswa_324,TE,Teknik Elektro,2026-01-19,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000826,ST00324,Mahasiswa_324,TE,Teknik Elektro,2026-01-19,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000826,ST00324,Mahasiswa_324,TE,Teknik Elektro,2026-01-19,978-1003,Python untuk Data,C. Putra,Programming
TX000827,ST00277,Mahasiswa_277,TE,Teknik Elektro,2025-04-27,978-1008,Pemrograman Web,H. Pratama,Web
TX000828,ST00188,Mahasiswa_188,MI,Manajemen Informatika,2025-07-31,978-1003,Python untuk Data,C. Putra,Programming
TX000828,ST00188,Mahasiswa_188,MI,Manajemen Informatika,2025-07-31,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000828,ST00188,Mahasiswa_188,MI,Manajemen Informatika,2025-07-31,978-1001,AI Dasar,A. Wijaya,AI
TX000829,ST00268,Mahasiswa_268,TI,Teknik Informatika,2026-02-22,978-1006,Statistika Terapan,F. Lestari,Math
TX000829,ST00268,Mahasiswa_268,TI,Teknik Informatika,2026-02-22,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000830,ST00274,Mahasiswa_274,TE,Teknik Elektro,2025-01-05,978-1008,Pemrograman Web,H. Pratama,Web
TX000830,ST00274,Mahasiswa_274,TE,Teknik Elektro,2025-01-05,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000830,ST00274,Mahasiswa_274,TE,Teknik Elektro,2025-01-05,978-1001,AI Dasar,A. Wijaya,AI
TX000830,ST00274,Mahasiswa_274,TE,Teknik Elektro,2025-01-05,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000831,ST00409,Mahasiswa_409,TE,Teknik Elektro,2025-05-30,978-1001,AI Dasar,A. Wijaya,AI
TX000831,ST00409,Mahasiswa_409,TE,Teknik Elektro,2025-05-30,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000832,ST00097,Mahasiswa_097,MI,Manajemen Informatika,2025-07-30,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000832,ST00097,Mahasiswa_097,MI,Manajemen Informatika,2025-07-30,978-1004,Basis Data Dasar,D. Sari,Database
TX000832,ST00097,Mahasiswa_097,MI,Manajemen Informatika,2025-07-30,978-1003,Python untuk Data,C. Putra,Programming
TX000832,ST00097,Mahasiswa_097,MI,Manajemen Informatika,2025-07-30,978-1006,Statistika Terapan,F. Lestari,Math
TX000833,ST00425,Mahasiswa_425,TE,Teknik Elektro,2025-07-13,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000833,ST00425,Mahasiswa_425,TE,Teknik Elektro,2025-07-13,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000834,ST00321,Mahasiswa_321,TE,Teknik Elektro,2025-05-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000834,ST00321,Mahasiswa_321,TE,Teknik Elektro,2025-05-03,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000834,ST00321,Mahasiswa_321,TE,Teknik Elektro,2025-05-03,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000835,ST00097,Mahasiswa_097,TE,Teknik Elektro,2026-03-13,978-1003,Python untuk Data,C. Putra,Programming
TX000836,ST00149,Mahasiswa_149,SI,Sistem Informasi,2025-02-26,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000836,ST00149,Mahasiswa_149,SI,Sistem Informasi,2025-02-26,978-1008,Pemrograman Web,H. Pratama,Web
TX000836,ST00149,Mahasiswa_149,SI,Sistem Informasi,2025-02-26,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000836,ST00149,Mahasiswa_149,SI,Sistem Informasi,2025-02-26,978-1006,Statistika Terapan,F. Lestari,Math
TX000837,ST00097,Mahasiswa_097,TE,Teknik Elektro,2025-06-14,978-1003,Python untuk Data,C. Putra,Programming
TX000838,ST00274,Mahasiswa_274,TI,Teknik Informatika,2025-01-12,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000838,ST00274,Mahasiswa_274,TI,Teknik Informatika,2025-01-12,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000839,ST00065,Mahasiswa_065,MI,Manajemen Informatika,2026-01-02,978-1001,AI Dasar,A. Wijaya,AI
TX000839,ST00065,Mahasiswa_065,MI,Manajemen Informatika,2026-01-02,978-1004,Basis Data Dasar,D. Sari,Database
TX000839,ST00065,Mahasiswa_065,MI,Manajemen Informatika,2026-01-02,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000839,ST00065,Mahasiswa_065,MI,Manajemen Informatika,2026-01-02,978-1008,Pemrograman Web,H. Pratama,Web
TX000840,ST00253,Mahasiswa_253,TI,Teknik Informatika,2025-04-22,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000840,ST00253,Mahasiswa_253,TI,Teknik Informatika,2025-04-22,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000840,ST00253,Mahasiswa_253,TI,Teknik Informatika,2025-04-22,978-1008,Pemrograman Web,H. Pratama,Web
TX000841,ST00238,Mahasiswa_238,MI,Manajemen Informatika,2025-12-23,978-1006,Statistika Terapan,F. Lestari,Math
TX000842,ST00432,Mahasiswa_432,TI,Teknik Informatika,2026-01-20,978-1001,AI Dasar,A. Wijaya,AI
TX000842,ST00432,Mahasiswa_432,TI,Teknik Informatika,2026-01-20,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000843,ST00037,Mahasiswa_037,TE,Teknik Elektro,2025-10-06,978-1003,Python untuk Data,C. Putra,Programming
TX000843,ST00037,Mahasiswa_037,TE,Teknik Elektro,2025-10-06,978-1004,Basis Data Dasar,D. Sari,Database
TX000843,ST00037,Mahasiswa_037,TE,Teknik Elektro,2025-10-06,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000843,ST00037,Mahasiswa_037,TE,Teknik Elektro,2025-10-06,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000844,ST00425,Mahasiswa_425,TE,Teknik Elektro,2025-01-07,978-1004,Basis Data Dasar,D. Sari,Database
TX000845,ST00395,Mahasiswa_395,TE,Teknik Elektro,2025-08-15,978-1001,AI Dasar,A. Wijaya,AI
TX000845,ST00395,Mahasiswa_395,TE,Teknik Elektro,2025-08-15,978-1004,Basis Data Dasar,D. Sari,Database
TX000846,ST00377,Mahasiswa_377,TE,Teknik Elektro,2026-01-30,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000847,ST00243,Mahasiswa_243,SI,Sistem Informasi,2025-07-19,978-1006,Statistika Terapan,F. Lestari,Math
TX000847,ST00243,Mahasiswa_243,SI,Sistem Informasi,2025-07-19,978-1003,Python untuk Data,C. Putra,Programming
TX000847,ST00243,Mahasiswa_243,SI,Sistem Informasi,2025-07-19,978-1001,AI Dasar,A. Wijaya,AI
TX000848,ST00130,Mahasiswa_130,TI,Teknik Informatika,2025-09-04,978-1004,Basis Data Dasar,D. Sari,Database
TX000848,ST00130,Mahasiswa_130,TI,Teknik Informatika,2025-09-04,978-1006,Statistika Terapan,F. Lestari,Math
TX000848,ST00130,Mahasiswa_130,TI,Teknik Informatika,2025-09-04,978-1001,AI Dasar,A. Wijaya,AI
TX000849,ST00058,Mahasiswa_058,SI,Sistem Informasi,2025-05-01,978-1006,Statistika Terapan,F. Lestari,Math
TX000849,ST00058,Mahasiswa_058,SI,Sistem Informasi,2025-05-01,978-1001,AI Dasar,A. Wijaya,AI
TX000849,ST00058,Mahasiswa_058,SI,Sistem Informasi,2025-05-01,978-1003,Python untuk Data,C. Putra,Programming
TX000849,ST00058,Mahasiswa_058,SI,Sistem Informasi,2025-05-01,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000850,ST00300,Mahasiswa_300,MI,Manajemen Informatika,2025-03-03,978-1004,Basis Data Dasar,D. Sari,Database
TX000850,ST00300,Mahasiswa_300,MI,Manajemen Informatika,2025-03-03,978-1001,AI Dasar,A. Wijaya,AI
TX000850,ST00300,Mahasiswa_300,MI,Manajemen Informatika,2025-03-03,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000850,ST00300,Mahasiswa_300,MI,Manajemen Informatika,2025-03-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000851,ST00353,Mahasiswa_353,TE,Teknik Elektro,2025-11-02,978-1006,Statistika Terapan,F. Lestari,Math
TX000851,ST00353,Mahasiswa_353,TE,Teknik Elektro,2025-11-02,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000852,ST00081,Mahasiswa_081,SI,Sistem Informasi,2025-09-13,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000853,ST00389,Mahasiswa_389,MI,Manajemen Informatika,2025-11-17,978-1001,AI Dasar,A. Wijaya,AI
TX000854,ST00331,Mahasiswa_331,MI,Manajemen Informatika,2025-03-20,978-1003,Python untuk Data,C. Putra,Programming
TX000855,ST00120,Mahasiswa_120,TE,Teknik Elektro,2025-06-12,978-1008,Pemrograman Web,H. Pratama,Web
TX000855,ST00120,Mahasiswa_120,TE,Teknik Elektro,2025-06-12,978-1004,Basis Data Dasar,D. Sari,Database
TX000855,ST00120,Mahasiswa_120,TE,Teknik Elektro,2025-06-12,978-1001,AI Dasar,A. Wijaya,AI
TX000856,ST00184,Mahasiswa_184,TE,Teknik Elektro,2026-01-06,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000856,ST00184,Mahasiswa_184,TE,Teknik Elektro,2026-01-06,978-1001,AI Dasar,A. Wijaya,AI
TX000857,ST00362,Mahasiswa_362,TE,Teknik Elektro,2025-08-13,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000857,ST00362,Mahasiswa_362,TE,Teknik Elektro,2025-08-13,978-1008,Pemrograman Web,H. Pratama,Web
TX000857,ST00362,Mahasiswa_362,TE,Teknik Elektro,2025-08-13,978-1004,Basis Data Dasar,D. Sari,Database
TX000858,ST00279,Mahasiswa_279,SI,Sistem Informasi,2025-06-28,978-1008,Pemrograman Web,H. Pratama,Web
TX000858,ST00279,Mahasiswa_279,SI,Sistem Informasi,2025-06-28,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000858,ST00279,Mahasiswa_279,SI,Sistem Informasi,2025-06-28,978-1003,Python untuk Data,C. Putra,Programming
TX000859,ST00272,Mahasiswa_272,TI,Teknik Informatika,2025-03-21,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000859,ST00272,Mahasiswa_272,TI,Teknik Informatika,2025-03-21,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000859,ST00272,Mahasiswa_272,TI,Teknik Informatika,2025-03-21,978-1006,Statistika Terapan,F. Lestari,Math
TX000859,ST00272,Mahasiswa_272,TI,Teknik Informatika,2025-03-21,978-1004,Basis Data Dasar,D. Sari,Database
TX000860,ST00398,Mahasiswa_398,TI,Teknik Informatika,2025-11-23,978-1003,Python untuk Data,C. Putra,Programming
TX000860,ST00398,Mahasiswa_398,TI,Teknik Informatika,2025-11-23,978-1001,AI Dasar,A. Wijaya,AI
TX000860,ST00398,Mahasiswa_398,TI,Teknik Informatika,2025-11-23,978-1006,Statistika Terapan,F. Lestari,Math
TX000860,ST00398,Mahasiswa_398,TI,Teknik Informatika,2025-11-23,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000861,ST00165,Mahasiswa_165,SI,Sistem Informasi,2026-01-05,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000862,ST00098,Mahasiswa_098,TE,Teknik Elektro,2025-09-26,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000862,ST00098,Mahasiswa_098,TE,Teknik Elektro,2025-09-26,978-1003,Python untuk Data,C. Putra,Programming
TX000862,ST00098,Mahasiswa_098,TE,Teknik Elektro,2025-09-26,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000862,ST00098,Mahasiswa_098,TE,Teknik Elektro,2025-09-26,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000863,ST00329,Mahasiswa_329,TE,Teknik Elektro,2025-06-14,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000864,ST00023,Mahasiswa_023,TI,Teknik Informatika,2026-03-04,978-1003,Python untuk Data,C. Putra,Programming
TX000864,ST00023,Mahasiswa_023,TI,Teknik Informatika,2026-03-04,978-1001,AI Dasar,A. Wijaya,AI
TX000865,ST00055,Mahasiswa_055,SI,Sistem Informasi,2025-09-06,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000865,ST00055,Mahasiswa_055,SI,Sistem Informasi,2025-09-06,978-1001,AI Dasar,A. Wijaya,AI
TX000866,ST00337,Mahasiswa_337,TE,Teknik Elektro,2025-09-08,978-1001,AI Dasar,A. Wijaya,AI
TX000866,ST00337,Mahasiswa_337,TE,Teknik Elektro,2025-09-08,978-1006,Statistika Terapan,F. Lestari,Math
TX000866,ST00337,Mahasiswa_337,TE,Teknik Elektro,2025-09-08,978-1004,Basis Data Dasar,D. Sari,Database
TX000867,ST00007,Mahasiswa_007,TI,Teknik Informatika,2025-04-17,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000867,ST00007,Mahasiswa_007,TI,Teknik Informatika,2025-04-17,978-1008,Pemrograman Web,H. Pratama,Web
TX000867,ST00007,Mahasiswa_007,TI,Teknik Informatika,2025-04-17,978-1001,AI Dasar,A. Wijaya,AI
TX000867,ST00007,Mahasiswa_007,TI,Teknik Informatika,2025-04-17,978-1003,Python untuk Data,C. Putra,Programming
TX000868,ST00421,Mahasiswa_421,TE,Teknik Elektro,2025-07-08,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000869,ST00271,Mahasiswa_271,MI,Manajemen Informatika,2025-01-21,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000870,ST00111,Mahasiswa_111,TI,Teknik Informatika,2025-09-23,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000871,ST00273,Mahasiswa_273,SI,Sistem Informasi,2025-07-17,978-1004,Basis Data Dasar,D. Sari,Database
TX000871,ST00273,Mahasiswa_273,SI,Sistem Informasi,2025-07-17,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000872,ST00292,Mahasiswa_292,SI,Sistem Informasi,2025-11-17,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000872,ST00292,Mahasiswa_292,SI,Sistem Informasi,2025-11-17,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000873,ST00383,Mahasiswa_383,TE,Teknik Elektro,2025-02-24,978-1008,Pemrograman Web,H. Pratama,Web
TX000873,ST00383,Mahasiswa_383,TE,Teknik Elektro,2025-02-24,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000873,ST00383,Mahasiswa_383,TE,Teknik Elektro,2025-02-24,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000874,ST00406,Mahasiswa_406,SI,Sistem Informasi,2025-04-03,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000874,ST00406,Mahasiswa_406,SI,Sistem Informasi,2025-04-03,978-1006,Statistika Terapan,F. Lestari,Math
TX000874,ST00406,Mahasiswa_406,SI,Sistem Informasi,2025-04-03,978-1003,Python untuk Data,C. Putra,Programming
TX000874,ST00406,Mahasiswa_406,SI,Sistem Informasi,2025-04-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000875,ST00181,Mahasiswa_181,TE,Teknik Elektro,2025-06-11,978-1006,Statistika Terapan,F. Lestari,Math
TX000875,ST00181,Mahasiswa_181,TE,Teknik Elektro,2025-06-11,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000875,ST00181,Mahasiswa_181,TE,Teknik Elektro,2025-06-11,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000876,ST00312,Mahasiswa_312,MI,Manajemen Informatika,2025-05-04,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000876,ST00312,Mahasiswa_312,MI,Manajemen Informatika,2025-05-04,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000877,ST00185,Mahasiswa_185,MI,Manajemen Informatika,2025-08-20,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000877,ST00185,Mahasiswa_185,MI,Manajemen Informatika,2025-08-20,978-1001,AI Dasar,A. Wijaya,AI
TX000877,ST00185,Mahasiswa_185,MI,Manajemen Informatika,2025-08-20,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000877,ST00185,Mahasiswa_185,MI,Manajemen Informatika,2025-08-20,978-1003,Python untuk Data,C. Putra,Programming
TX000878,ST00266,Mahasiswa_266,TI,Teknik Informatika,2025-03-11,978-1001,AI Dasar,A. Wijaya,AI
TX000878,ST00266,Mahasiswa_266,TI,Teknik Informatika,2025-03-11,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000878,ST00266,Mahasiswa_266,TI,Teknik Informatika,2025-03-11,978-1004,Basis Data Dasar,D. Sari,Database
TX000879,ST00439,Mahasiswa_439,SI,Sistem Informasi,2025-06-11,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000880,ST00049,Mahasiswa_049,SI,Sistem Informasi,2025-01-20,978-1006,Statistika Terapan,F. Lestari,Math
TX000880,ST00049,Mahasiswa_049,SI,Sistem Informasi,2025-01-20,978-1003,Python untuk Data,C. Putra,Programming
TX000880,ST00049,Mahasiswa_049,SI,Sistem Informasi,2025-01-20,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000880,ST00049,Mahasiswa_049,SI,Sistem Informasi,2025-01-20,978-1008,Pemrograman Web,H. Pratama,Web
TX000881,ST00299,Mahasiswa_299,MI,Manajemen Informatika,2025-05-08,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000881,ST00299,Mahasiswa_299,MI,Manajemen Informatika,2025-05-08,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000882,ST00293,Mahasiswa_293,TI,Teknik Informatika,2025-07-24,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000882,ST00293,Mahasiswa_293,TI,Teknik Informatika,2025-07-24,978-1006,Statistika Terapan,F. Lestari,Math
TX000883,ST00089,Mahasiswa_089,TE,Teknik Elektro,2025-09-07,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000884,ST00020,Mahasiswa_020,MI,Manajemen Informatika,2026-01-10,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000884,ST00020,Mahasiswa_020,MI,Manajemen Informatika,2026-01-10,978-1001,AI Dasar,A. Wijaya,AI
TX000884,ST00020,Mahasiswa_020,MI,Manajemen Informatika,2026-01-10,978-1006,Statistika Terapan,F. Lestari,Math
TX000884,ST00020,Mahasiswa_020,MI,Manajemen Informatika,2026-01-10,978-1003,Python untuk Data,C. Putra,Programming
TX000885,ST00214,Mahasiswa_214,TE,Teknik Elektro,2026-03-21,978-1004,Basis Data Dasar,D. Sari,Database
TX000886,ST00325,Mahasiswa_325,TI,Teknik Informatika,2026-02-03,978-1001,AI Dasar,A. Wijaya,AI
TX000886,ST00325,Mahasiswa_325,TI,Teknik Informatika,2026-02-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000886,ST00325,Mahasiswa_325,TI,Teknik Informatika,2026-02-03,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000886,ST00325,Mahasiswa_325,TI,Teknik Informatika,2026-02-03,978-1003,Python untuk Data,C. Putra,Programming
TX000887,ST00168,Mahasiswa_168,SI,Sistem Informasi,2025-09-15,978-1003,Python untuk Data,C. Putra,Programming
TX000887,ST00168,Mahasiswa_168,SI,Sistem Informasi,2025-09-15,978-1001,AI Dasar,A. Wijaya,AI
TX000888,ST00229,Mahasiswa_229,TE,Teknik Elektro,2026-01-21,978-1004,Basis Data Dasar,D. Sari,Database
TX000889,ST00149,Mahasiswa_149,TE,Teknik Elektro,2026-02-07,978-1003,Python untuk Data,C. Putra,Programming
TX000889,ST00149,Mahasiswa_149,TE,Teknik Elektro,2026-02-07,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000889,ST00149,Mahasiswa_149,TE,Teknik Elektro,2026-02-07,978-1006,Statistika Terapan,F. Lestari,Math
TX000889,ST00149,Mahasiswa_149,TE,Teknik Elektro,2026-02-07,978-1001,AI Dasar,A. Wijaya,AI
TX000890,ST00293,Mahasiswa_293,TE,Teknik Elektro,2026-01-17,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000891,ST00135,Mahasiswa_135,TE,Teknik Elektro,2025-02-13,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000891,ST00135,Mahasiswa_135,TE,Teknik Elektro,2025-02-13,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000891,ST00135,Mahasiswa_135,TE,Teknik Elektro,2025-02-13,978-1003,Python untuk Data,C. Putra,Programming
TX000891,ST00135,Mahasiswa_135,TE,Teknik Elektro,2025-02-13,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000892,ST00247,Mahasiswa_247,SI,Sistem Informasi,2025-10-14,978-1008,Pemrograman Web,H. Pratama,Web
TX000892,ST00247,Mahasiswa_247,SI,Sistem Informasi,2025-10-14,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000893,ST00288,Mahasiswa_288,SI,Sistem Informasi,2025-11-12,978-1004,Basis Data Dasar,D. Sari,Database
TX000893,ST00288,Mahasiswa_288,SI,Sistem Informasi,2025-11-12,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000894,ST00398,Mahasiswa_398,MI,Manajemen Informatika,2025-08-09,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000894,ST00398,Mahasiswa_398,MI,Manajemen Informatika,2025-08-09,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000894,ST00398,Mahasiswa_398,MI,Manajemen Informatika,2025-08-09,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000895,ST00217,Mahasiswa_217,TE,Teknik Elektro,2025-07-07,978-1004,Basis Data Dasar,D. Sari,Database
TX000895,ST00217,Mahasiswa_217,TE,Teknik Elektro,2025-07-07,978-1006,Statistika Terapan,F. Lestari,Math
TX000895,ST00217,Mahasiswa_217,TE,Teknik Elektro,2025-07-07,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000896,ST00395,Mahasiswa_395,TI,Teknik Informatika,2025-06-06,978-1006,Statistika Terapan,F. Lestari,Math
TX000896,ST00395,Mahasiswa_395,TI,Teknik Informatika,2025-06-06,978-1008,Pemrograman Web,H. Pratama,Web
TX000897,ST00226,Mahasiswa_226,SI,Sistem Informasi,2025-01-23,978-1004,Basis Data Dasar,D. Sari,Database
TX000897,ST00226,Mahasiswa_226,SI,Sistem Informasi,2025-01-23,978-1006,Statistika Terapan,F. Lestari,Math
TX000898,ST00388,Mahasiswa_388,SI,Sistem Informasi,2026-01-08,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000899,ST00125,Mahasiswa_125,TI,Teknik Informatika,2025-11-14,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000899,ST00125,Mahasiswa_125,TI,Teknik Informatika,2025-11-14,978-1001,AI Dasar,A. Wijaya,AI
TX000900,ST00356,Mahasiswa_356,MI,Manajemen Informatika,2026-02-16,978-1005,SQL Lanjutan,E. Nugroho,Database
